Guid,AccountId,LastName,FirstName,Salutation,OtherStreet,OtherCity,OtherState,OtherPostalCode,OtherCountry,OtherLatitude,OtherLongitude,OtherGeocodeAccuracy,MailingStreet,MailingCity,MailingState,MailingPostalCode,MailingCountry,MailingLatitude,MailingLongitude,MailingGeocodeAccuracy,Phone,Fax,MobilePhone,HomePhone,OtherPhone,AssistantPhone,ReportsToId,Email,Title,Department,AssistantName,LeadSource,Birthdate,Description,HasOptedOutOfEmail,EmailBouncedReason,EmailBouncedDate,Jigsaw,ccrz__CompanyName__c,ccrz__CompanyType__c,ccrz__DataId__c,ccrz__IsPortalUser__c,ccrz__SelfRegistered__c,Product_Areas__c
35154c11-7cd4-41fb-b9f3-72d7f1a95852,6307d1d2-7bcf-4825-b413-1444ebb3fc85,Paul,Kaylyn,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,011 49 69 3576 6843,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+543@gmail.com,CIO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
9fa6c765-b5c2-4bfc-a1d2-848d49ba7a4e,ce189dce-f408-49e6-af2c-ad2eb193899f,Lanie,Caresa,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1 Titans Way,Nashville,TN,37213,USA,#N/A,#N/A,#N/A,(909) 136-7609,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+870@gmail.com,"EVP, General Counsel",#N/A,#N/A,#N/A,#N/A,"Doug Lankler joined Pfizer in 1999 and currently serves as general counsel. Prior to being named general counsel, Doug was Pfizer's chief compliance and risk officer, a role he assumed in 2006.",false,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
14d5a61e-e1c0-40b6-bd2d-67c1abfbe67d,ca7920b5-58c6-40c3-b3c9-4a127965defc,Whitman,Linnell,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(534) 959-3670,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+137@gmail.com,CEO,#N/A,#N/A,#N/A,#N/A,"George S. Barrett is chairman and chief executive officer of Cardinal Health, a company ranked among the top 25 on the Fortune 500 and dedicated to improving the cost-effectiveness of health care.",false,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
008b6e2d-fc72-4da4-b0ac-b7b8bb2c9e66,1df58053-de10-4ef3-8c4a-038ec63972dd,Gerard,Harrietta,#N/A,#N/A,#N/A,#N/A,3293,#N/A,#N/A,#N/A,#N/A,88 Bailey Street,GLENTHOMPSON,VIC,#N/A,Australia,#N/A,#N/A,#N/A,(03) 5338 4036,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+800@gmail.com,SVP,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
6b75e0b1-2977-4a32-b192-3d05e8c6f966,58c77ec7-746a-43d1-8a3f-6de3d86b2754,Griffie,Donia,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(725) 301-4559,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+346@gmail.com,SVP Business Development,#N/A,#N/A,#N/A,#N/A,"Mr. Blackburn has served as Senior Vice President, Business Development, since April 2006. From June 2004 to April 2006, he was Vice President, Business Development, from July 2003 to June 2004, he was Vice President, European Customer Service and from November 2002 to July 2003, he was Vice President, Operations Integration.",false,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
6b4f7ccf-5599-4802-a805-16adaaad3422,fdf56050-3fd1-4c3c-8578-55a8356d45e2,Browsetype,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(212) 485-3500,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,First Response Relief Services is the leader in Non Profit in New York,false,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
7c4a28dd-07c5-4083-b937-cece4d7208c5,05a72b87-2c0b-444a-8a6c-cd8c00a3fd0f,Wilt,Trude,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,24 Willie Mays Plaza,San Francisco,CA,94107,USA,#N/A,#N/A,#N/A,(691) 229-7599,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+129@gmail.com,Chairman and CEO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
f9536111-ec3e-4128-90c7-d689763bb15e,61bd698c-8627-4aeb-a266-efe14f0c7d55,Mario,Francesca,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(615) 569-8526,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+455@gmail.com,"Executive Vice President, Chief Communications Officer",#N/A,#N/A,#N/A,1975-01-07,#N/A,false,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
269845d3-0f39-4bec-9aea-017e60a1421a,b5a3a74d-77aa-4aad-b750-818aeb60db00,Delmar,Jacquelin,#N/A,45 Spring Street,Melbourne,VIC,3000,Australia,#N/A,#N/A,#N/A,45 Spring Street,Melbourne,VIC,3000,Australia,#N/A,#N/A,#N/A,(03) 6886 8130,(03) 6886 8130,0429 757 571,#N/A,#N/A,(03) 6886 8130,#N/A,jmanningcongagdo+42@gmail.com,Sales Engineer,Sales,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
b19e8e56-1c37-40a5-8bd9-4bdfcea1373a,ece46242-a9fc-460b-a128-1ee25f3d4b63,King,Gracie,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,202-555-0116,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+299@gmail.com,COO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
cbc5c116-008e-49b0-9eff-96cda42cea2f,fa96f9cf-835f-47c7-b6e2-a96e41d7b4ff,Pattin,Seana,#N/A,#N/A,#N/A,#N/A,2454,#N/A,#N/A,#N/A,#N/A,26 Dalgarno Street,KALANG,NSW,#N/A,Australia,#N/A,#N/A,#N/A,(03) 5338 3984,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+658@gmail.com,CFO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
5f9afb20-ec56-41a1-ac8d-3898a5ce82b2,64b914dc-3ad3-4059-9b9d-47571e793885,Sid,Florance,#N/A,#N/A,#N/A,#N/A,2347,#N/A,#N/A,#N/A,#N/A,32 Railway Street,CARODA,NSW,#N/A,Australia,#N/A,#N/A,#N/A,(03) 5338 3953,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+571@gmail.com,CEO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
3a8de72f-87fe-4819-af1e-bc5832a531a9,63745925-851d-46da-b80b-b48a30b028ff,Shepperd,Bibbie,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,+81 725 925939,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+643@gmail.com,COO,#N/A,#N/A,#N/A,1978-07-07,#N/A,false,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
131f33dc-1841-4179-a0af-14a6db60a3e8,0e2a83d2-ff5c-42a2-84f2-24d764fd17ff,Ozzy,Nani,#N/A,200 George Street,Sydney,NSW,2000,Australia,#N/A,#N/A,#N/A,200 George Street,Sydney,NSW,2000,Australia,#N/A,#N/A,#N/A,(02) 8435 7936,(02) 8435 7936,0418 863 793,#N/A,#N/A,(02) 8435 7936,#N/A,jmanningcongagdo+688@gmail.com,Project Manager,Marketing,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
d4d6e579-abb9-4004-9b17-124630853a13,fc8962cd-f85b-4b80-af0c-e4a7022cb7b5,Tucky,Emyle,#N/A,#N/A,#N/A,#N/A,2454,#N/A,#N/A,#N/A,#N/A,88 Bailey Street,KALANG,NSW,#N/A,Australia,#N/A,#N/A,#N/A,(03) 5338 3949,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+567@gmail.com,SVP,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
49a59dd9-96f3-400f-9fe7-1a2eca0fcbac,478d8a30-9e36-4e62-a616-84326c2d872c,Brucie,Hephzibah,#N/A,#N/A,#N/A,#N/A,2347,#N/A,#N/A,#N/A,#N/A,26 Dalgarno Street,CARODA,NSW,#N/A,Australia,#N/A,#N/A,#N/A,(03) 5338 4065,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+856@gmail.com,CFO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
691a492a-0f2b-4774-b470-7ac363ceb3bd,e51440b0-c559-4fee-926c-8546bba8814d,Saunders,Dori,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(219) 346-5121,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+350@gmail.com,CFO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
5e2621bf-caf7-4ecd-b013-a690e57bd63a,84092db4-3115-4e99-9b3d-e0c848dcf9e5,Pryce,Neile,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(312)659-4516,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+316@gmail.com,CSO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
62a18e22-f2b7-4d2b-869d-c5006e7340d3,5a41c845-68a3-4c3e-bfb3-9ffcc3cf1aed,Ase,Christen,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,+41 22 343 80 14,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+564@gmail.com,"Vice President, IT",#N/A,#N/A,#N/A,1975-12-08,#N/A,false,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
ef36899a-fd2a-4c3b-9041-4f969b6a6b69,7f2c696c-ee56-4728-9f3c-3af9872ef3a3,Mahmoud,Gussie,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(319)461-4464,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+355@gmail.com,CEO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
297d9d4d-d3f0-43d8-90ad-e40baf1b44aa,42514dd9-2696-4e23-bacc-d95ea8836aee,Amery,Shandy,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(699) 549-2460,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+239@gmail.com,CEO,#N/A,#N/A,#N/A,#N/A,"Sean M. O'Connor joined the company in October 2002 as Chief Executive Officer and was appointed as President in October 2015. In December 2002, he was elected to the Board of Directors. From 1994 until 2002, Mr. O'Connor was Chief Executive Officer of Standard New York Securities, a division of Standard Bank.",false,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
0425fc13-afb0-4cec-882c-5f15409d0e22,423dfe9f-56a8-4b45-8e85-f7d46b733993,Bailey,Kelci,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,14 Ross Road,Marple,#N/A,SK6 4HJ,UK,#N/A,#N/A,#N/A,078 0017 4455,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+56@gmail.com,CEO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
7f1e4b6d-733f-44fa-ab33-04455df40844,068e5972-9474-4b58-8ee4-0aa0dc10a30e,Milo,Bess,#N/A,57 Clifton Dr,Bacchus Marsh,VIC,3340,Australia,#N/A,#N/A,#N/A,57 Clifton Dr,Bacchus Marsh,VIC,3340,Australia,#N/A,#N/A,#N/A,(03) 6329 8385,(03) 6329 8385,0427 173 220,#N/A,#N/A,(03) 6329 8385,#N/A,jmanningcongagdo+791@gmail.com,"VP, Purchasing",Finance,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
28e383c5-71d1-4d89-a858-e7922346a8a7,3d7f9c13-cf83-44a0-9d22-8671857b787d,Lyell,Juliana,#N/A,#N/A,#N/A,#N/A,3293,#N/A,#N/A,#N/A,#N/A,88 Bailey Street,GLENTHOMPSON,VIC,#N/A,Australia,#N/A,#N/A,#N/A,(03) 5338 3910,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+427@gmail.com,SVP,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
6d3c4e32-2def-4077-b229-8497c7b078db,f322a57f-af8f-47d9-8ff8-9baa0c54909f,Artemus,Kathie,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,201 Sussex Street,Sydney,NSW,2000,Australia,#N/A,#N/A,#N/A,(907) 730-2067,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+273@gmail.com,CHRO,#N/A,#N/A,#N/A,1983-09-07,"Peter M. Fasolo is Executive Vice President, Chief Human Resources Officer, responsible for global talent, recruiting, diversity, compensation, benefits, employee relations and all aspects of the human resources agenda for the Company. He is a member of the Executive Committee, Management Compensation Committee, and Chairman of the Pension and Benefits Committee.",false,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
fba597c2-08d3-4859-83d6-b0e659ca2a15,0f556b45-1eed-48bf-b592-7af8e17b2463,Alva,Linnet,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(826) 246-3244,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+445@gmail.com,"Executive Vice President, External Affairs",#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
b8199ad7-4b65-4c97-bbda-d9405df11557,2f3fa1a1-2e00-427d-a8ee-6b03de4507da,Waylin,Aleece,#N/A,#N/A,#N/A,#N/A,3293,#N/A,#N/A,#N/A,#N/A,32 Railway Street,GLENTHOMPSON,VIC,#N/A,Australia,#N/A,#N/A,#N/A,(03) 5338 3995,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+704@gmail.com,CEO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
83b3b70a-e884-4985-b034-79d8c333ce39,dc0d6dc2-bb7b-4324-8bb3-cb980bc9c4f0,Car,Nerta,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(652) 154-3164,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+149@gmail.com,Contract Manager,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
5f0d6c58-b4a1-439e-92ef-0a6a284514ef,ed92f76a-55f1-4a99-9474-a4d121cc76b7,Cyrus,Britteny,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,97 Gordon Terrace,BARTON BENDISH,#N/A,PE33 1YD,UK,#N/A,#N/A,#N/A,72 4352 5277,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+106@gmail.com,CFO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
cb6834e2-f2fc-482a-9557-1a85202e30ee,27e30b92-3ecc-493d-b388-b2e8cf096c2c,Gibbie,Mommy,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,39 Crown Street,London,#N/A,SW6 0EP,UK,#N/A,#N/A,#N/A,077 6365 8742,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+61@gmail.com,SVP,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
339704cb-edef-46d2-9757-72f065fe4076,1df58053-de10-4ef3-8c4a-038ec63972dd,Ware,Desiree,#N/A,#N/A,#N/A,#N/A,2454,#N/A,#N/A,#N/A,#N/A,32 Railway Street,KALANG,NSW,#N/A,Australia,#N/A,#N/A,#N/A,(03) 5338 4037,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+801@gmail.com,CEO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
a5bd96eb-e6ae-4aed-9f5b-52160cc935df,6801f59e-2b7f-46e0-bc2e-7dc517f5e9ee,Gallagher,Loralyn,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1701 Bryant Street,Denver,CO,80204,USA,#N/A,#N/A,#N/A,(816) 380-9517,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+276@gmail.com,CEO,#N/A,#N/A,#N/A,1981-04-26,"Chairman and Chief Executive Officer since January 1, 2013. President and Chief Operating Officer from May 2012 through December 2012. Executive Vice President, Marine Systems, from May 2010 to May 2012. Senior Vice President, Planning and Development, from 2005 to May 2010. Vice President, Strategic Planning from 2002 to 2005. Ms. Novakovic currently serves as a director of Abbott Laboratories.",false,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
a99e2172-639c-4d29-9b7e-7177486af872,9fd80885-682f-4d0f-973e-c741ec09996c,Loren,Joellyn,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1 AT&T Way,Arlington,TX,76011,USA,#N/A,#N/A,#N/A,(323) 387-7082,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+594@gmail.com,CEO,#N/A,#N/A,#N/A,#N/A,"Born in Wichita, Kansas, Darren Woods is a graduate of Texas A&M University, where he earned a Bachelor of Science degree in electrical engineering. He also holds a Master of Business Administration degree from Northwestern's Kellogg School of Management in Evanston, Illinois.",false,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
251f42d6-b521-49c4-982b-fa522795a6e9,25ab8bac-e19a-433b-a3c1-78701b325549,Browsezoom,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
c4e81537-6c82-41f4-9119-f8870e56af9d,b85c8e41-4a41-4618-97ea-7274a096cddf,Curran,Bridget,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,39 Crown Street,London,#N/A,SW6 0EP,UK,#N/A,#N/A,#N/A,83 6365 8742,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+116@gmail.com,SVP,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
eaf8b66d-81ec-459b-9b11-1d62fd4d8496,d49605dd-10fc-484b-9e93-ed2be395f816,Stamos,Edward,#N/A,10 Main Rd.,New York City,NY,31349,USA,#N/A,#N/A,#N/A,10 Main Rd.,New York City,NY,31349,USA,#N/A,#N/A,#N/A,(212) 555-5555,(212) 555-5555,#N/A,#N/A,#N/A,#N/A,#N/A,info@salesforce.com,President and CEO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
76ae0b64-7aa6-4c02-a530-d03da4063e8d,0cdf64ce-274f-4bd9-b78b-469d1950137b,Kristo,Clarinda,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1 Arrowhead Drive,Kansas City,MO,64129,USA,#N/A,#N/A,#N/A,(585) 492-7409,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+731@gmail.com,Executive Chairman,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
c6d9a65d-05c1-4586-8db0-541903d05b31,86899412-c139-4fcf-a358-6f7212175fa8,Kane,Carole,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,+33 0 1 42 14 20 00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+626@gmail.com,COO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
3cf0ade6-951c-4def-b426-11b11e62d0ec,da06c9cc-b584-4ccf-885d-4c74d162209c,Sollie,Ashlen,#N/A,#N/A,#N/A,#N/A,2347,#N/A,#N/A,#N/A,#N/A,88 Bailey Street,CARODA,NSW,#N/A,Australia,#N/A,#N/A,#N/A,(03) 5338 3979,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+653@gmail.com,SVP,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
9217903b-de99-44fc-8394-76a7d27879e8,c4890aeb-41b8-4a9a-87c2-50904f4793f8,Lambert,Mildred,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,+44 20 5678 9900,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+630@gmail.com,CEO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
8de0d3e4-423d-4b6b-93cd-78dd40f414e6,63745925-851d-46da-b80b-b48a30b028ff,Ban,Giselle,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,+81 725 925939,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+684@gmail.com,"Vice President, IT",#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
98e2bdc0-2992-4f91-905f-166ac9d6b4ab,6ca2a317-21d5-4218-aeb1-302c1d1f8335,Sterling,Emmeline,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,201 Sussex Street,Sydney,NSW,2000,Australia,#N/A,#N/A,#N/A,(581) 384-1645,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+271@gmail.com,COO,#N/A,#N/A,#N/A,1994-08-26,"Xuong Nguyen was appointed as Chief Operating Officer of the Company in October 2015. Prior to that he served as Executive Vice President of the FCM Division of INTL FCStone Financial Inc., a subsidiary of the Company, as well as Chief Operating Officer of additional subsidiaries of the Company.",false,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
d31e3ce5-6b7a-4592-8cd0-f76b94ecdd72,24f7a412-6a05-462c-86dd-36aa2c3e8a87,Madison,Hannis,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(107) 453-3705,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+376@gmail.com,VP and General Counsel,#N/A,#N/A,#N/A,#N/A,"R. Hewitt Pate, 55, is vice president and general counsel for Chevron Corporation, a position he has held since 2009. As Chevron's chief legal officer, Pate directs the company’s worldwide legal affairs and serves on the company’s Executive Committee.",false,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
2a802d5b-5a1e-4efb-a285-b790fea2e0af,63fdd273-afb5-4199-8e23-78e5a4009a70,Cyrus,Britteny,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,97 Gordon Terrace,BARTON BENDISH,#N/A,PE33 1YD,UK,#N/A,#N/A,#N/A,72 4352 5277,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+106@gmail.com,CFO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
a571f026-ce10-4e92-b22f-f3e23c871a81,9f6922d7-ee3a-4319-a1f0-b3be285ecaf8,Carlo,Daffi,#N/A,#N/A,#N/A,#N/A,3293,#N/A,#N/A,#N/A,#N/A,32 Railway Street,GLENTHOMPSON,VIC,#N/A,Australia,#N/A,#N/A,#N/A,(03) 5338 4001,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+710@gmail.com,CEO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
